target_label,10,20,50,100,200,500,1000
CO$_2$ 0.015 bar,-0.006484296451432947,0.004571728376593642,0.007160834859276155,0.028749810960493116,0.04374914575044936,0.08784207490150703,0.09920395190383635
CO$_2$ 0.150 bar,-0.0018730507894980375,0.028620102775646084,0.05309855692079887,0.09000489088364455,0.10695960982059621,0.10922917514912828,0.12820480601894474
CH$_4$ 5.8 bar,0.018751473095608165,0.04769656193432731,0.11449148078695515,0.13969356632506455,0.15593634720152816,0.175576270670665,0.17535263679780033
CH$_4$ 65 bar,-0.03307199822986817,-0.04175107293914376,-0.01851469560468133,-0.009214217213781462,0.007577939484345597,0.024931254163456984,0.03927685871602615
