target,feature_set,split,model,budget,top_frac,rmse_mean,rmse_ci_low,rmse_ci_high,mae_mean,mae_ci_low,mae_ci_high,r2_mean,r2_ci_low,r2_ci_high,spearman_mean,spearman_ci_low,spearman_ci_high,precision_mean,precision_ci_low,precision_ci_high,recall_mean,recall_ci_low,recall_ci_high,jaccard_mean,jaccard_ci_low,jaccard_ci_high,enrichment_mean,enrichment_ci_low,enrichment_ci_high,ndcg_mean,ndcg_ci_low,ndcg_ci_high,split_coverage_mean,split_coverage_ci_low,split_coverage_ci_high,split_mean_width_mean,split_mean_width_ci_low,split_mean_width_ci_high,split_median_width_mean,split_median_width_ci_low,split_median_width_ci_high,local_coverage_mean,local_coverage_ci_low,local_coverage_ci_high,local_mean_width_mean,local_mean_width_ci_low,local_mean_width_ci_high,mondrian_coverage_mean,mondrian_coverage_ci_low,mondrian_coverage_ci_high,mondrian_mean_width_mean,mondrian_mean_width_ci_low,mondrian_mean_width_ci_high,trusted_count_mean,trusted_count_ci_low,trusted_count_ci_high,uncertain_count_mean,uncertain_count_ci_low,uncertain_count_ci_high,rejected_count_mean,rejected_count_ci_low,rejected_count_ci_high,fit_seconds_mean,fit_seconds_ci_low,fit_seconds_ci_high,n_runs
CH4_5p8bar_298K_mmolg,geometry_only,topology_grouped,ridge,50,0.1,8.283802536828615,1.1116228998634068,22.265985400045203,1.4579290537144105,0.851356218871334,2.351262640132044,-266.43077774723776,-799.3881397919469,0.2469346964079867,0.5283839204538945,0.4134573900538003,0.6114513035678012,0.2661597429207016,0.1931425591750983,0.3262660556984344,0.2661597429207016,0.1931425591750983,0.3262660556984344,0.1563390873842997,0.1106877692462995,0.1956743748143129,2.661597429207016,1.9314255917509824,3.262660556984344,0.7486816467885953,0.6771598875699506,0.8018354343000225,0.9221546495919792,0.8823304698201907,0.9631726114957416,4.823556094241257,4.271897946575852,5.470361818788952,4.823556094241257,4.271897946575852,5.470361818788952,0.8940406894557282,0.817625944884967,0.9537447786389284,5.04440737341951,4.149277946900475,6.357191155583297,0.9221546495919792,0.8823304698201907,0.9631726114957416,4.823556094241257,4.271897946575852,5.470361818788952,5091.4,1980.675,7428.0,31993.8,10133.94,54646.18500000001,37084.6,11983.35,61328.77500000002,0.0775908946990966,0.0521746158599853,0.1045959091186523,5
CH4_5p8bar_298K_mmolg,geometry_only,topology_grouped,ridge,100,0.01,114.96561937082927,8.106605802633506,223.2696472146344,1.9168172102535128,1.1078734098740326,2.726245993089394,-28657.2863588364,-57754.47883032805,-212.15921696399224,0.5618861408027176,0.4331532821907154,0.6613637708955544,0.0943804359514065,0.018750870663753,0.1700302172310311,0.0943804359514065,0.018750870663753,0.1700302172310311,0.051873816621905,0.0097391815894462,0.0940583683993653,9.43804359514066,1.8750870663753072,17.003021723103128,0.5647711072602862,0.4351920323332398,0.6799140677669397,0.928965471095703,0.8866023289806284,0.9657825975783504,4.730514748006414,4.387865906964644,5.093323351056835,4.730514748006415,4.387865906964644,5.093323351056836,0.9246220005069746,0.9041358775329048,0.9492489791927482,4.719089340577723,4.229465439099259,5.375665012543779,0.928965471095703,0.8866023289806284,0.9657825975783504,4.730514748006414,4.387865906964644,5.093323351056835,6283.8,1942.56,10419.0,30801.4,10235.685,51198.220000000016,37084.6,11983.35,61328.77500000002,0.0757539272308349,0.0560231935977935,0.0985854625701904,5
CH4_5p8bar_298K_mmolg,geometry_only,topology_grouped,ridge,100,0.05,114.96561937082927,8.106605802633506,223.2696472146344,1.9168172102535128,1.1078734098740326,2.726245993089394,-28657.2863588364,-57754.47883032805,-212.15921696399224,0.5618861408027176,0.4331532821907154,0.6613637708955544,0.1997637481053941,0.1034483349895318,0.2932590748747762,0.1997637481053941,0.1034483349895318,0.2932590748747762,0.1157173863092326,0.0568240608200695,0.1743121679884162,3.995274962107884,2.068966699790638,5.8651814974955245,0.7090777808846715,0.6063933944276673,0.8001090476480789,0.928965471095703,0.8866023289806284,0.9657825975783504,4.730514748006414,4.387865906964644,5.093323351056835,4.730514748006415,4.387865906964644,5.093323351056836,0.9246220005069746,0.9041358775329048,0.9492489791927482,4.719089340577723,4.229465439099259,5.375665012543779,0.928965471095703,0.8866023289806284,0.9657825975783504,4.730514748006414,4.387865906964644,5.093323351056835,6283.8,1942.56,10419.0,30801.4,10235.685,51198.220000000016,37084.6,11983.35,61328.77500000002,0.0757539272308349,0.0560231935977935,0.0985854625701904,5
CH4_5p8bar_298K_mmolg,geometry_only,topology_grouped,ridge,100,0.1,114.96561937082927,8.106605802633506,223.2696472146344,1.9168172102535128,1.1078734098740326,2.726245993089394,-28657.2863588364,-57754.47883032805,-212.15921696399224,0.5618861408027176,0.4331532821907154,0.6613637708955544,0.2928272791721168,0.1851739277998737,0.3802182341775361,0.2928272791721168,0.1851739277998737,0.3802182341775361,0.1771628912865077,0.1087956873845346,0.2371615624290574,2.928272791721169,1.8517392779987376,3.802182341775362,0.759945747630203,0.6762585863779677,0.8350642564339118,0.928965471095703,0.8866023289806284,0.9657825975783504,4.730514748006414,4.387865906964644,5.093323351056835,4.730514748006415,4.387865906964644,5.093323351056836,0.9246220005069746,0.9041358775329048,0.9492489791927482,4.719089340577723,4.229465439099259,5.375665012543779,0.928965471095703,0.8866023289806284,0.9657825975783504,4.730514748006414,4.387865906964644,5.093323351056835,6283.8,1942.56,10419.0,30801.4,10235.685,51198.220000000016,37084.6,11983.35,61328.77500000002,0.0757539272308349,0.0560231935977935,0.0985854625701904,5
CH4_5p8bar_298K_mmolg,geometry_only,topology_grouped,ridge,200,0.01,20647899.12104309,121.79563917224014,45476728.65649607,245378.2883418502,1.9213456390112007,571914.935533256,-858432342303869.8,-1893520517958822.5,-34041.49181360034,0.5997046842935002,0.5213611551594707,0.6707448908375123,0.0595344996360067,0.0165231087029604,0.1086731561024174,0.0595344996360067,0.0165231087029604,0.1086731561024174,0.0317754775844185,0.0084838211648645,0.0583984375080274,5.953449963600678,1.6523108702960516,10.86731561024175,0.5484080448082984,0.4608919916409041,0.6436457910196723,0.9480009066554238,0.91281085907601,0.9759129004276216,5.0747641866497855,4.666156229002973,5.496971385904493,5.074764186662568,4.666156229021098,5.496971385911232,0.9093741772172532,0.8513465783859765,0.9561884147132218,5286.727032942041,4.3909140860285065,15849.970667634472,0.9480009066554238,0.91281085907601,0.9759129004276216,5.0747641866497855,4.666156229002973,5.496971385904493,5690.2,1874.2,9060.440000000002,31395.0,10191.025,52346.88500000002,37084.6,11983.35,61328.77500000002,0.0749595165252684,0.0489914417266845,0.1026432037353514,5
CH4_5p8bar_298K_mmolg,geometry_only,topology_grouped,ridge,200,0.05,20647899.12104309,121.79563917224014,45476728.65649607,245378.2883418502,1.9213456390112007,571914.935533256,-858432342303869.8,-1893520517958822.5,-34041.49181360034,0.5997046842935002,0.5213611551594707,0.6707448908375123,0.1966303563836488,0.1201001203734907,0.2645297754711709,0.1966303563836488,0.1201001203734907,0.2645297754711709,0.1119178848498531,0.0679013583260354,0.1532185370922647,3.932607127672977,2.402002407469816,5.2905955094234205,0.7071426216311676,0.6304248080466742,0.7826387426467809,0.9480009066554238,0.91281085907601,0.9759129004276216,5.0747641866497855,4.666156229002973,5.496971385904493,5.074764186662568,4.666156229021098,5.496971385911232,0.9093741772172532,0.8513465783859765,0.9561884147132218,5286.727032942041,4.3909140860285065,15849.970667634472,0.9480009066554238,0.91281085907601,0.9759129004276216,5.0747641866497855,4.666156229002973,5.496971385904493,5690.2,1874.2,9060.440000000002,31395.0,10191.025,52346.88500000002,37084.6,11983.35,61328.77500000002,0.0749595165252684,0.0489914417266845,0.1026432037353514,5
CH4_5p8bar_298K_mmolg,geometry_only,topology_grouped,ridge,200,0.1,20647899.12104309,121.79563917224014,45476728.65649607,245378.2883418502,1.9213456390112007,571914.935533256,-858432342303869.8,-1893520517958822.5,-34041.49181360034,0.5997046842935002,0.5213611551594707,0.6707448908375123,0.3011858210691353,0.2105935733429127,0.3727051018152192,0.3011858210691353,0.2105935733429127,0.3727051018152192,0.1812337668163383,0.1231238597220972,0.2296085193733668,3.0118582106913525,2.105935733429127,3.727051018152193,0.7620201477198405,0.6921166234823405,0.8271732042370386,0.9480009066554238,0.91281085907601,0.9759129004276216,5.0747641866497855,4.666156229002973,5.496971385904493,5.074764186662568,4.666156229021098,5.496971385911232,0.9093741772172532,0.8513465783859765,0.9561884147132218,5286.727032942041,4.3909140860285065,15849.970667634472,0.9480009066554238,0.91281085907601,0.9759129004276216,5.0747641866497855,4.666156229002973,5.496971385904493,5690.2,1874.2,9060.440000000002,31395.0,10191.025,52346.88500000002,37084.6,11983.35,61328.77500000002,0.0749595165252684,0.0489914417266845,0.1026432037353514,5
CH4_5p8bar_298K_mmolg,geometry_only,topology_grouped,ridge,500,0.01,14297877.170232045,1.4483420113427523,42893628.08669084,63585.41762283472,0.8916038471686364,190754.2625492012,-686489131501007.8,-2059467394503021.2,-0.4182061236768598,0.5930472353159347,0.5102009104806473,0.6547111043972733,0.0614895834492055,0.0328392857142856,0.0924520973075213,0.0614895834492055,0.0328392857142856,0.0924520973075213,0.0321575394086537,0.0168835008153997,0.0486722702993906,6.148958344920554,3.2839285714285715,9.245209730752135,0.5777005268182185,0.4946008203503454,0.646933440029642,0.906873059306719,0.8198840251065799,0.9641009260117048,4.4484738094569725,3.9897643521467936,4.782308846434001,4.448473809461332,3.9897643521467936,4.782308846442722,0.9084366077405222,0.8527897678951085,0.9459233936996472,4.416510195834323,4.096157425823478,4.791323438011382,0.906873059306719,0.8198840251065799,0.9641009260117048,4.4484738094569725,3.9897643521467936,4.782308846434001,5985.0,2070.01,9580.37,31100.2,10216.47,52026.62000000002,37084.6,11983.35,61328.77500000002,0.0789824485778808,0.0529801845550536,0.1048624181747436,5
CH4_5p8bar_298K_mmolg,geometry_only,topology_grouped,ridge,500,0.05,14297877.170232045,1.4483420113427523,42893628.08669084,63585.41762283472,0.8916038471686364,190754.2625492012,-686489131501007.8,-2059467394503021.2,-0.4182061236768598,0.5930472353159347,0.5102009104806473,0.6547111043972733,0.1864611589428204,0.1089927398412943,0.2638880956594528,0.1864611589428204,0.1089927398412943,0.2638880956594528,0.1061749555822369,0.0627667272278804,0.1529389010149514,3.729223178856408,2.1798547968258872,5.277761913189058,0.712214994146163,0.6297115718149797,0.780211158983919,0.906873059306719,0.8198840251065799,0.9641009260117048,4.4484738094569725,3.9897643521467936,4.782308846434001,4.448473809461332,3.9897643521467936,4.782308846442722,0.9084366077405222,0.8527897678951085,0.9459233936996472,4.416510195834323,4.096157425823478,4.791323438011382,0.906873059306719,0.8198840251065799,0.9641009260117048,4.4484738094569725,3.9897643521467936,4.782308846434001,5985.0,2070.01,9580.37,31100.2,10216.47,52026.62000000002,37084.6,11983.35,61328.77500000002,0.0789824485778808,0.0529801845550536,0.1048624181747436,5
CH4_5p8bar_298K_mmolg,geometry_only,topology_grouped,ridge,500,0.1,14297877.170232045,1.4483420113427523,42893628.08669084,63585.41762283472,0.8916038471686364,190754.2625492012,-686489131501007.8,-2059467394503021.2,-0.4182061236768598,0.5930472353159347,0.5102009104806473,0.6547111043972733,0.2985758022566728,0.2354597343606867,0.3632385298283488,0.2985758022566728,0.2354597343606867,0.3632385298283488,0.17836835972183,0.1362194739437509,0.2231320605264126,2.985758022566728,2.3545973436068683,3.632385298283488,0.7653574563856917,0.703083168858169,0.8196555868389254,0.906873059306719,0.8198840251065799,0.9641009260117048,4.4484738094569725,3.9897643521467936,4.782308846434001,4.448473809461332,3.9897643521467936,4.782308846442722,0.9084366077405222,0.8527897678951085,0.9459233936996472,4.416510195834323,4.096157425823478,4.791323438011382,0.906873059306719,0.8198840251065799,0.9641009260117048,4.4484738094569725,3.9897643521467936,4.782308846434001,5985.0,2070.01,9580.37,31100.2,10216.47,52026.62000000002,37084.6,11983.35,61328.77500000002,0.0789824485778808,0.0529801845550536,0.1048624181747436,5
CH4_5p8bar_298K_mmolg,geometry_only,topology_grouped,ridge,1000,0.01,1.1725514986692471,1.0409322569539183,1.3740509219759618,0.8905264703050675,0.783236921730706,1.075691698718531,0.1076267463802929,-0.0676096639793665,0.3059155719028789,0.6096611687597044,0.5619049406617797,0.6516725431637084,0.058814780390756,0.0323147058823529,0.0856291817918518,0.058814780390756,0.0323147058823529,0.0856291817918518,0.0306424486631923,0.0169296377131876,0.0448515327774345,5.881478039075609,3.2314705882352937,8.562918179185194,0.6124459201380772,0.5272977268209098,0.6850789642032983,0.8996334321740255,0.8132668284355261,0.9577657388392689,4.089105872141483,3.61504420104025,4.563448860357999,4.089105872141483,3.61504420104025,4.563448860357998,0.915490035832012,0.8672287462458926,0.9481078295360352,4.19615602720644,3.772101402033373,4.6336660825359,0.8996334321740255,0.8132668284355261,0.9577657388392689,4.089105872141483,3.61504420104025,4.563448860357999,6762.4,2075.6850000000004,11323.615,30322.8,10026.835,50028.835000000014,37084.6,11983.35,61328.77500000002,0.075080394744873,0.0530104160308837,0.0992382526397704,5
CH4_5p8bar_298K_mmolg,geometry_only,topology_grouped,ridge,1000,0.05,1.1725514986692471,1.0409322569539183,1.3740509219759618,0.8905264703050675,0.783236921730706,1.075691698718531,0.1076267463802929,-0.0676096639793665,0.3059155719028789,0.6096611687597044,0.5619049406617797,0.6516725431637084,0.1912489680673601,0.1434983780409878,0.2461089828443524,0.1912489680673601,0.1434983780409878,0.2461089828443524,0.1071831114710818,0.0779601084826883,0.140806171983415,3.8249793613472023,2.869967560819757,4.922179656887048,0.7260361787809014,0.6544776495137075,0.7885456773210863,0.8996334321740255,0.8132668284355261,0.9577657388392689,4.089105872141483,3.61504420104025,4.563448860357999,4.089105872141483,3.61504420104025,4.563448860357998,0.915490035832012,0.8672287462458926,0.9481078295360352,4.19615602720644,3.772101402033373,4.6336660825359,0.8996334321740255,0.8132668284355261,0.9577657388392689,4.089105872141483,3.61504420104025,4.563448860357999,6762.4,2075.6850000000004,11323.615,30322.8,10026.835,50028.835000000014,37084.6,11983.35,61328.77500000002,0.075080394744873,0.0530104160308837,0.0992382526397704,5
CH4_5p8bar_298K_mmolg,geometry_only,topology_grouped,ridge,1000,0.1,1.1725514986692471,1.0409322569539183,1.3740509219759618,0.8905264703050675,0.783236921730706,1.075691698718531,0.1076267463802929,-0.0676096639793665,0.3059155719028789,0.6096611687597044,0.5619049406617797,0.6516725431637084,0.3043112240588254,0.2594246311977701,0.3519044800804922,0.3043112240588254,0.2594246311977701,0.3519044800804922,0.1808833068123061,0.1492691307012641,0.2150997286845909,3.043112240588254,2.594246311977701,3.519044800804923,0.7743937941953876,0.7229915113923967,0.8245567794219691,0.8996334321740255,0.8132668284355261,0.9577657388392689,4.089105872141483,3.61504420104025,4.563448860357999,4.089105872141483,3.61504420104025,4.563448860357998,0.915490035832012,0.8672287462458926,0.9481078295360352,4.19615602720644,3.772101402033373,4.6336660825359,0.8996334321740255,0.8132668284355261,0.9577657388392689,4.089105872141483,3.61504420104025,4.563448860357999,6762.4,2075.6850000000004,11323.615,30322.8,10026.835,50028.835000000014,37084.6,11983.35,61328.77500000002,0.075080394744873,0.0530104160308837,0.0992382526397704,5
CH4_5p8bar_298K_mmolg,geometry_only,topology_grouped,xgboost,10,0.01,1.6857059870569049,1.4056555725654485,2.1128865828159062,1.3348855105808377,1.0379769066360354,1.733613111567543,-1.0132858808865213,-2.163012748650046,-0.0795876292724026,0.2523887866996648,0.0865678380448771,0.4182097353544524,0.0492418239541734,0.018339154830192,0.0802333215092184,0.0492418239541734,0.018339154830192,0.0802333215092184,0.0256667979978403,0.0093197835180812,0.0420691886371634,4.924182395417352,1.833915483019212,8.023332150921851,0.5466904018944507,0.409451923608724,0.6839380422208449,0.9125886951652508,0.871225504007793,0.9483709468728496,6.069150447845459,5.067585561275482,7.081596698760986,6.069150924682617,5.067585849761963,7.081597270965577,0.8801510824329866,0.8337065410130252,0.9218052693948946,5.021597305112138,4.488656915632869,5.798528532822965,0.9125886951652508,0.871225504007793,0.9483709468728496,6.0691510200500485,5.067585849761963,7.081597368717194,8433.2,2040.455,17627.745,31557.2,11450.05,48465.8,34179.4,9639.425,61279.17500000001,0.4687170028686523,0.3276477515697479,0.6136067867279053,5
CH4_5p8bar_298K_mmolg,geometry_only,topology_grouped,xgboost,10,0.05,1.6857059870569049,1.4056555725654485,2.1128865828159062,1.3348855105808377,1.0379769066360354,1.733613111567543,-1.0132858808865213,-2.163012748650046,-0.0795876292724026,0.2523887866996648,0.0865678380448771,0.4182097353544524,0.1276858277862606,0.061242307602477,0.1849476899121621,0.1276858277862606,0.061242307602477,0.1849476899121621,0.0696581669935823,0.0328452371241,0.1024884146705203,2.5537165557252144,1.224846152049542,3.698953798243244,0.6154976774838529,0.5014583525300538,0.7305086157548117,0.9125886951652508,0.871225504007793,0.9483709468728496,6.069150447845459,5.067585561275482,7.081596698760986,6.069150924682617,5.067585849761963,7.081597270965577,0.8801510824329866,0.8337065410130252,0.9218052693948946,5.021597305112138,4.488656915632869,5.798528532822965,0.9125886951652508,0.871225504007793,0.9483709468728496,6.0691510200500485,5.067585849761963,7.081597368717194,8433.2,2040.455,17627.745,31557.2,11450.05,48465.8,34179.4,9639.425,61279.17500000001,0.4687170028686523,0.3276477515697479,0.6136067867279053,5
CH4_5p8bar_298K_mmolg,geometry_only,topology_grouped,xgboost,10,0.1,1.6857059870569049,1.4056555725654485,2.1128865828159062,1.3348855105808377,1.0379769066360354,1.733613111567543,-1.0132858808865213,-2.163012748650046,-0.0795876292724026,0.2523887866996648,0.0865678380448771,0.4182097353544524,0.1808840251554218,0.1142898884190741,0.2358635521633217,0.1808840251554218,0.1142898884190741,0.2358635521633217,0.1010146838068374,0.0618860007534287,0.133699581765335,1.8088402515542183,1.1428988841907413,2.358635521633218,0.6450247817141416,0.5638004776597513,0.7308088927181325,0.9125886951652508,0.871225504007793,0.9483709468728496,6.069150447845459,5.067585561275482,7.081596698760986,6.069150924682617,5.067585849761963,7.081597270965577,0.8801510824329866,0.8337065410130252,0.9218052693948946,5.021597305112138,4.488656915632869,5.798528532822965,0.9125886951652508,0.871225504007793,0.9483709468728496,6.0691510200500485,5.067585849761963,7.081597368717194,8433.2,2040.455,17627.745,31557.2,11450.05,48465.8,34179.4,9639.425,61279.17500000001,0.4687170028686523,0.3276477515697479,0.6136067867279053,5
CH4_5p8bar_298K_mmolg,geometry_only,topology_grouped,xgboost,20,0.01,1.6979373455177058,1.1955365051579323,2.5439416371896,1.3779101063244,0.9250754355646158,2.133358375553085,-0.9257735592344992,-2.5385550874422296,-0.0747785127238452,0.2743814808102363,0.2187972047383309,0.3299752322326916,0.0385306794581341,0.0084817927170868,0.0811314120588667,0.0385306794581341,0.0084817927170868,0.0811314120588667,0.0200540003165345,0.0043136885009274,0.0425798489361649,3.853067945813419,0.8481792717086833,8.11314120588668,0.5603259563783521,0.46597627490409,0.6613887395237767,0.8640846985181646,0.7221931079093932,0.9697068603749802,5.484443473815918,4.73110294342041,6.559884452819825,5.484443378448487,4.731102752685547,6.559884357452392,0.8830588408232982,0.8010041435569734,0.9477505443166404,5.099627478982232,4.048224143176585,6.496499315998449,0.8640846985181646,0.7221931079093932,0.9697068603749802,5.484443354606628,4.731102752685547,6.5598842859268185,4618.0,1750.615,7301.900000000001,32477.4,10248.660000000002,54564.76000000002,37074.4,11970.455000000002,61325.65500000002,0.5270444869995117,0.3643728733062744,0.6904925441741944,5
CH4_5p8bar_298K_mmolg,geometry_only,topology_grouped,xgboost,20,0.05,1.6979373455177058,1.1955365051579323,2.5439416371896,1.3779101063244,0.9250754355646158,2.133358375553085,-0.9257735592344992,-2.5385550874422296,-0.0747785127238452,0.2743814808102363,0.2187972047383309,0.3299752322326916,0.1485238774254908,0.0710390606253011,0.2423421345939505,0.1485238774254908,0.0710390606253011,0.2423421345939505,0.0839191108468922,0.0376139663482364,0.1426920257565295,2.9704775485098174,1.4207812125060235,4.84684269187901,0.6550059728278524,0.6088219022199413,0.7057640139033834,0.8640846985181646,0.7221931079093932,0.9697068603749802,5.484443473815918,4.73110294342041,6.559884452819825,5.484443378448487,4.731102752685547,6.559884357452392,0.8830588408232982,0.8010041435569734,0.9477505443166404,5.099627478982232,4.048224143176585,6.496499315998449,0.8640846985181646,0.7221931079093932,0.9697068603749802,5.484443354606628,4.731102752685547,6.5598842859268185,4618.0,1750.615,7301.900000000001,32477.4,10248.660000000002,54564.76000000002,37074.4,11970.455000000002,61325.65500000002,0.5270444869995117,0.3643728733062744,0.6904925441741944,5
CH4_5p8bar_298K_mmolg,geometry_only,topology_grouped,xgboost,20,0.1,1.6979373455177058,1.1955365051579323,2.5439416371896,1.3779101063244,0.9250754355646158,2.133358375553085,-0.9257735592344992,-2.5385550874422296,-0.0747785127238452,0.2743814808102363,0.2187972047383309,0.3299752322326916,0.2218875401294236,0.1312421945278249,0.3247429157676726,0.2218875401294236,0.1312421945278249,0.3247429157676726,0.129486109514038,0.0722575496499935,0.1990213859931632,2.2188754012942367,1.3124219452782493,3.247429157676727,0.6997949445621615,0.6545927048980109,0.7466823910294069,0.8640846985181646,0.7221931079093932,0.9697068603749802,5.484443473815918,4.73110294342041,6.559884452819825,5.484443378448487,4.731102752685547,6.559884357452392,0.8830588408232982,0.8010041435569734,0.9477505443166404,5.099627478982232,4.048224143176585,6.496499315998449,0.8640846985181646,0.7221931079093932,0.9697068603749802,5.484443354606628,4.731102752685547,6.5598842859268185,4618.0,1750.615,7301.900000000001,32477.4,10248.660000000002,54564.76000000002,37074.4,11970.455000000002,61325.65500000002,0.5270444869995117,0.3643728733062744,0.6904925441741944,5
CH4_5p8bar_298K_mmolg,geometry_only,topology_grouped,xgboost,50,0.01,1.4465944310671597,1.2018097550368152,1.7201610172880542,1.1319379048847646,0.950532552972573,1.3132409074882567,-0.3560073031131347,-0.7125276911208298,-0.0083837013641494,0.4440495726993195,0.2636826517894278,0.5883606804142733,0.0614590780568735,0.035516106442577,0.1020238270333872,0.0614590780568735,0.035516106442577,0.1020238270333872,0.0321250392516738,0.018159799746802,0.0540481066391675,6.145907805687358,3.551610644257703,10.202382703338726,0.6214006500277769,0.5469417660180615,0.6928950541914094,0.8757744030487802,0.7945679456830236,0.9327113126775652,4.371886110305786,3.948629951477051,4.831083384752274,4.371886157989502,3.948629856109619,4.831083433628082,0.8841032962592381,0.8429442251101904,0.9189794152475506,4.499391023667116,3.983030583582218,5.00162928585307,0.8757744030487802,0.7945679456830236,0.9327113126775652,4.371886157989502,3.948629856109619,4.831083433628082,6374.8,1726.275,11635.315,30889.0,10301.795,50136.97500000002,36906.0,11939.430000000002,60819.050000000025,0.5809398651123047,0.4152688467502594,0.764685583114624,5
CH4_5p8bar_298K_mmolg,geometry_only,topology_grouped,xgboost,50,0.05,1.4465944310671597,1.2018097550368152,1.7201610172880542,1.1319379048847646,0.950532552972573,1.3132409074882567,-0.3560073031131347,-0.7125276911208298,-0.0083837013641494,0.4440495726993195,0.2636826517894278,0.5883606804142733,0.2076223672119407,0.1502250804228344,0.275663816408767,0.2076223672119407,0.1502250804228344,0.275663816408767,0.1180784238845475,0.0815180613864094,0.1626870451201225,4.152447344238814,3.004501608456688,5.513276328175339,0.7093224876475308,0.6416460738462667,0.7774007355443523,0.8757744030487802,0.7945679456830236,0.9327113126775652,4.371886110305786,3.948629951477051,4.831083384752274,4.371886157989502,3.948629856109619,4.831083433628082,0.8841032962592381,0.8429442251101904,0.9189794152475506,4.499391023667116,3.983030583582218,5.00162928585307,0.8757744030487802,0.7945679456830236,0.9327113126775652,4.371886157989502,3.948629856109619,4.831083433628082,6374.8,1726.275,11635.315,30889.0,10301.795,50136.97500000002,36906.0,11939.430000000002,60819.050000000025,0.5809398651123047,0.4152688467502594,0.764685583114624,5
CH4_5p8bar_298K_mmolg,geometry_only,topology_grouped,xgboost,50,0.1,1.4465944310671597,1.2018097550368152,1.7201610172880542,1.1319379048847646,0.950532552972573,1.3132409074882567,-0.3560073031131347,-0.7125276911208298,-0.0083837013641494,0.4440495726993195,0.2636826517894278,0.5883606804142733,0.2989837454728026,0.2439483219505677,0.3637867334977914,0.2989837454728026,0.2439483219505677,0.3637867334977914,0.1781932658471063,0.1418003657807399,0.2234569225137686,2.9898374547280264,2.4394832195056777,3.637867334977914,0.752961065942548,0.7070076740707039,0.8096298360343523,0.8757744030487802,0.7945679456830236,0.9327113126775652,4.371886110305786,3.948629951477051,4.831083384752274,4.371886157989502,3.948629856109619,4.831083433628082,0.8841032962592381,0.8429442251101904,0.9189794152475506,4.499391023667116,3.983030583582218,5.00162928585307,0.8757744030487802,0.7945679456830236,0.9327113126775652,4.371886157989502,3.948629856109619,4.831083433628082,6374.8,1726.275,11635.315,30889.0,10301.795,50136.97500000002,36906.0,11939.430000000002,60819.050000000025,0.5809398651123047,0.4152688467502594,0.764685583114624,5
CH4_5p8bar_298K_mmolg,geometry_only,topology_grouped,xgboost,100,0.01,1.2521844663093629,1.0691549869834338,1.4140396904313743,0.9864573107486032,0.8305705988499936,1.115131260225953,0.0052038188230992,-0.1185360619318871,0.1269305094515581,0.4008981619140388,0.2841796827443653,0.4917127549987042,0.0690969787532603,0.0220745697896749,0.1090448179271708,0.0690969787532603,0.0220745697896749,0.1090448179271708,0.036503525670394,0.0113931810282175,0.0580128970765608,6.909697875326039,2.207456978967495,10.904481792717087,0.6258914113410254,0.5707193385657523,0.6814531042271691,0.910565755163389,0.8677412773062946,0.948508908856929,4.373227119445801,4.183703892230987,4.683248240947724,4.373227310180664,4.183703989982606,4.683248429298401,0.917118317439338,0.8871705088643745,0.9471209322864328,4.565142284586012,4.014224841218961,5.065554300118207,0.910565755163389,0.8677412773062946,0.948508908856929,4.373227310180664,4.183703989982606,4.683248429298401,5021.0,1866.0,8795.105000000001,32069.2,10652.52,52529.875000000015,37079.6,11963.475,61323.90000000002,0.6380967617034912,0.4699997425079346,0.8104681539535522,5
CH4_5p8bar_298K_mmolg,geometry_only,topology_grouped,xgboost,100,0.05,1.2521844663093629,1.0691549869834338,1.4140396904313743,0.9864573107486032,0.8305705988499936,1.115131260225953,0.0052038188230992,-0.1185360619318871,0.1269305094515581,0.4008981619140388,0.2841796827443653,0.4917127549987042,0.18033065122648,0.0798709015727083,0.2863717352437472,0.18033065122648,0.0798709015727083,0.2863717352437472,0.1031579845447431,0.0432461074930156,0.1704842624943152,3.606613024529602,1.597418031454167,5.727434704874946,0.7008488131161166,0.6637241273347575,0.7379150444196892,0.910565755163389,0.8677412773062946,0.948508908856929,4.373227119445801,4.183703892230987,4.683248240947724,4.373227310180664,4.183703989982606,4.683248429298401,0.917118317439338,0.8871705088643745,0.9471209322864328,4.565142284586012,4.014224841218961,5.065554300118207,0.910565755163389,0.8677412773062946,0.948508908856929,4.373227310180664,4.183703989982606,4.683248429298401,5021.0,1866.0,8795.105000000001,32069.2,10652.52,52529.875000000015,37079.6,11963.475,61323.90000000002,0.6380967617034912,0.4699997425079346,0.8104681539535522,5
